# ecldata4a.ecl
sha256: 797c83391c77d386abd264249224821be3d878fcf73b2bd71189dbfd3776f6cf
header: subroutines=61 timelines=2 data_end=0x0000c2bc

## timeline 0 [0x0000a2b4, 0x0000bafc)
0x0000a2b4 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=15 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00005300 t=   150 op=0x0068 size=44 b08=0x00 diff=0xff pmask=0x0004  fire mode=8 type=7 color=1 count=($i32(10038),1) speed=(5,0.8) angle=(3.141593,-3.141593) flags=0x00000002
0x0000532c t=   152 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000096(s=150,f=2.101948e-43), 0xffffff0c(s=-244,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00005344 t=   152 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x0000535c t=   152 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00005370 t=   212 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000005a(s=90,f=1.261169e-43), 0xfffffdcc(s=-564,f=nan)]
0x00005384 sub-footer

## sub 31 [0x00005390, 0x000053ec)
0x00005390 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000020(s=32,f=4.484155e-44)]
0x000053a4 t=     0 op=0x008b size=24 b08=0x00 diff=0xff pmask=0x0000  spawn_effect args=[0x00000011(s=17,f=2.382207e-44), 0x00000004(s=4,f=5.605194e-45), 0xffffffff(s=-1,f=nan)]
0x000053bc t=     1 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffe8(s=-24,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000053d4 t=     1 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x000053e0 sub-footer

## sub 32 [0x000053ec, 0x0000545c)
0x000053ec t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x0000003f(s=63,f=8.82818e-44)]
0x000053fc t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00005410 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00005420 t=     0 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0003  set_velocity_polar args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00005434 t=     1 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000002(s=2,f=2.802597e-45)]
0x00005444 t=  6001 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00005450 sub-footer

## sub 33 [0x0000545c, 0x00005c84)
0x0000545c t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000003(s=3,f=4.203895e-45)]
0x0000546c t=     0 op=0x00b1 size=16 b08=0x00 diff=0xff pmask=0x0001  set_phase_health args=[0x00002743(s=10051,f=1.408445e-41)]
0x0000547c t=     0 op=0x004b size=28 b08=0x00 diff=0xff pmask=0x0000  set_movement_bounds args=[0xc3000000(s=-1023410176,f=-128), 0x42400000(s=1111490560,f=48), 0x44000000(s=1140850688,f=512), 0x43000000(s=1124073472,f=128)]
0x00005498 t=     0 op=0x009d size=28 b08=0x00 diff=0xff pmask=0x0000  configure_enemy_trail args=[0x00000000(s=0,f=0), 0x0000000f(s=15,f=2.101948e-44), 0x00000000(s=0,f=0), 0x00000001(s=1,f=1.401298e-45)]
0x000054b4 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x000054c4 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x0000001a(s=26,f=3.643376e-44)]
0x000054d4 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x000054e4 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  clear_active_enemies_with_score_items args=[]
0x000054f0 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x00005504 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x00005514 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00005528 t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000a8c(s=2700,f=3.783506e-42), 0x0000001a(s=26,f=3.643376e-44)]
0x0000553c t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x00005548 t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x00005558 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x0000556c t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000005a(s=90,f=1.261169e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43200000(s=1126170624,f=160)]
0x00005588 t=     0 op=0x007a size=244 b08=0x00 diff=0xf1 pmask=0x0000  start_spell_card id=62 score=22000000 field_00=0 name='夢符「封魔陣」' owner='博麗霊夢'
0x0000567c t=     0 op=0x007a size=244 b08=0x00 diff=0xf2 pmask=0x0000  start_spell_card id=63 score=22000000 field_00=0 name='夢符「封魔陣」' owner='博麗霊夢'
0x00005770 t=     0 op=0x007a size=244 b08=0x00 diff=0xf4 pmask=0x0000  start_spell_card id=64 score=22000000 field_00=0 name='神技「八方鬼縛陣」' owner='博麗霊夢'
0x00005864 t=     0 op=0x007a size=244 b08=0x00 diff=0xf8 pmask=0x0000  start_spell_card id=65 score=22000000 field_00=0 name='神技「八方龍殺陣」' owner='博麗霊夢'
0x00005958 t=    90 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00005968 t=    90 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000012c(s=300,f=4.203895e-43)]
0x00005978 t=    90 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000003(s=3,f=4.203895e-45), 0x00000015(s=21,f=2.942727e-44)]
0x0000598c t=    90 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00005998 t=    90 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000059ac t=    90 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000059c0 t=    90 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x000059d4 t=    90 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x000059e8 t=    90 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000024(s=36,f=5.044674e-44)]
0x000059fc t=   330 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00005a08 t=   332 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00005a14 t=   332 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x00005a28 t=   332 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00005a3c t=   332 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x00005a50 t=   332 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000026(s=38,f=5.324934e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x0000001e(s=30,f=4.203895e-44), 0x00000001(s=1,f=1.401298e-45), 0x00000064(s=100,f=1.401298e-43)]
0x00005a74 t=   332 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c8400(s=1176273920,f=10017), 0x461ccc00(s=1176292352,f=10035), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x00005a8c t=   332 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3e860a92(s=1048971922,f=0.2617994)]
0x00005aa0 t=   332 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00005ab4 t=   332 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00005ac4 t=   334 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000014c(s=332,f=4.652311e-43), 0xffffff78(s=-136,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00005adc t=   334 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9400(s=1176278016,f=10021), 0x40e00000(s=1088421888,f=7)]
0x00005af0 t=   334 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00005b04 t=   334 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00005b18 t=   334 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000f(s=15,f=2.101948e-44)]
0x00005b2c t=   334 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000005(s=5,f=7.006492e-45)]
0x00005b40 t=   334 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00005b50 t=   334 op=0x0034 size=16 b08=0x00 diff=0xfe pmask=0x0000  call_subroutine args=[0x00000025(s=37,f=5.184804e-44)]
0x00005b60 t=   334 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9400(s=1176278016,f=10021), 0x40d00000(s=1087373312,f=6.5)]
0x00005b74 t=   334 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00005b84 t=   334 op=0x0034 size=16 b08=0x00 diff=0xfe pmask=0x0000  call_subroutine args=[0x00000025(s=37,f=5.184804e-44)]
0x00005b94 t=   334 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9400(s=1176278016,f=10021), 0x40c00000(s=1086324736,f=6)]
0x00005ba8 t=   334 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00005bb8 t=   334 op=0x0034 size=16 b08=0x00 diff=0xfe pmask=0x0000  call_subroutine args=[0x00000025(s=37,f=5.184804e-44)]
0x00005bc8 t=   334 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9400(s=1176278016,f=10021), 0x40b00000(s=1085276160,f=5.5)]
0x00005bdc t=   334 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00005bec t=   334 op=0x0034 size=16 b08=0x00 diff=0xfe pmask=0x0000  call_subroutine args=[0x00000025(s=37,f=5.184804e-44)]
0x00005bfc t=   334 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9400(s=1176278016,f=10021), 0x40a00000(s=1084227584,f=5)]
0x00005c10 t=   334 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00005c20 t=   334 op=0x0034 size=16 b08=0x00 diff=0xfe pmask=0x0000  call_subroutine args=[0x00000025(s=37,f=5.184804e-44)]
0x00005c30 t=   334 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9400(s=1176278016,f=10021), 0x40900000(s=1083179008,f=4.5)]
0x00005c44 t=   334 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00005c54 t=   334 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x00000025(s=37,f=5.184804e-44)]
0x00005c64 t=   394 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000014a(s=330,f=4.624285e-43), 0xfffffda4(s=-604,f=nan)]
0x00005c78 sub-footer

## sub 34 [0x00005c84, 0x000060c0)
0x00005c84 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=4 kind=524288 wait_for_clear=0 int_0=25 int_1=-1 float_0=-1 float_1=-1
0x00005cac t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005cd4 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=0.6981317
0x00005cfc t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005d24 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=0.6981317
0x00005d4c t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(3,0.9) angle=($f(10016),-3.141593) flags=0x00020222
0x00005d78 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005da0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=0.3490658
0x00005dc8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005df0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=0.3490658
0x00005e18 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(3,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x00005e44 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005e6c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=0
0x00005e94 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005ebc t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=0
0x00005ee4 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(3,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x00005f10 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005f38 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=-0.3490658
0x00005f60 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00005f88 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=-0.3490658
0x00005fb0 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(3,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x00005fdc t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00006004 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=-0.6981317
0x0000602c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=30 int_1=-1 float_0=-1 float_1=-1
0x00006054 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.5 float_1=-0.6981317
0x0000607c t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(3,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x000060a8 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x000060b4 sub-footer

## sub 35 [0x000060c0, 0x000064fc)
0x000060c0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=4 kind=524288 wait_for_clear=0 int_0=25 int_1=-1 float_0=-1 float_1=-1
0x000060e8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x00006110 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=2.094395
0x00006138 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x00006160 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=2.094395
0x00006188 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(5.2,0.9) angle=($f(10016),-3.141593) flags=0x00020222
0x000061b4 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x000061dc t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=1.047198
0x00006204 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x0000622c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=1.047198
0x00006254 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=13 count=(8,1) speed=(5.2,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x00006280 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x000062a8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=0
0x000062d0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x000062f8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=0
0x00006320 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(5.2,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x0000634c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x00006374 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=-1.047198
0x0000639c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x000063c4 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=-1.047198
0x000063ec t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=13 count=(8,1) speed=(5.2,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x00006418 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x00006440 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=-2.094395
0x00006468 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=131072 wait_for_clear=0 int_0=18 int_1=-1 float_0=-1 float_1=-1
0x00006490 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=32 wait_for_clear=0 int_0=1 int_1=-1 float_0=-0.4 float_1=-2.094395
0x000064b8 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=11 color=2 count=(8,1) speed=(5.2,0.9) angle=($f(10016),-3.141593) flags=0x00020022
0x000064e4 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x000064f0 sub-footer

## sub 36 [0x000064fc, 0x0000684c)
0x000064fc t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x00006510 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00006524 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x00006538 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x0000654c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x00006560 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00006574 t=     0 op=0x0034 size=16 b08=0x00 diff=0xf3 pmask=0x0000  call_subroutine args=[0x00000022(s=34,f=4.764415e-44)]
0x00006584 t=     0 op=0x0034 size=16 b08=0x00 diff=0xfc pmask=0x0000  call_subroutine args=[0x00000023(s=35,f=4.904545e-44)]
0x00006594 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000065a4 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffd0(s=-48,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
