# ecldata4b.ecl
sha256: aa4c1d45accc12faa9fab021f3ba6a19f668e1edeaafcad04293483d4b18bcc6
header: subroutines=78 timelines=2 data_end=0x0000e540

## timeline 0 [0x0000c538, 0x0000dd80)
0x0000c538 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=15 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00007718 t=   120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8000(s=1176272896,f=10016), 0x461d7400(s=1176335360,f=10077)]
0x0000772c t=   120 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000030(s=48,f=6.726233e-44)]
0x00007740 t=   320 op=0x0087 size=20 b08=0x00 diff=0xf3 pmask=0x0000  start_interrupt_subroutine args=[0x00000001(s=1,f=1.401298e-45), 0x00000031(s=49,f=6.866362e-44)]
0x00007754 t=   320 op=0x0087 size=20 b08=0x00 diff=0xfc pmask=0x0000  start_interrupt_subroutine args=[0x00000001(s=1,f=1.401298e-45), 0x00000032(s=50,f=7.006492e-44)]
0x00007768 t= 30320 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00007774 sub-footer

## sub 53 [0x00007780, 0x00007868)
0x00007780 t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00007790 t=     0 op=0x0070 size=12 b08=0x00 diff=0xff pmask=0x0000  clear_bullets_global args=[]
0x0000779c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x000077ac t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00002743(s=10051,f=1.408445e-41)]
0x000077c0 t=    40 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0xffffffff(s=-1,f=nan)]
0x000077d0 t=    40 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x0000002f(s=47,f=6.586103e-44), 0x00000001(s=1,f=1.401298e-45)]
0x000077e4 t=    40 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000001(s=1,f=1.401298e-45)]
0x000077f4 t=    40 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000036(s=54,f=7.567012e-44)]
0x00007804 t=    40 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000000(s=0,f=0)]
0x00007814 t=    40 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00007824 t=    40 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x0000002f(s=47,f=6.586103e-44), 0x00000001(s=1,f=1.401298e-45)]
0x00007838 t=    41 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x00007848 t=   141 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000029(s=41,f=5.745324e-44), 0x00000000(s=0,f=0)]
0x0000785c sub-footer

## sub 54 [0x00007868, 0x0000790c)
0x00007868 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000000(s=0,f=0)]
0x00007878 t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00007888 t=     0 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x0000002f(s=47,f=6.586103e-44), 0x00000001(s=1,f=1.401298e-45)]
0x0000789c t=     0 op=0x0083 size=16 b08=0x00 diff=0xff pmask=0x0000  set_health args=[0x00004650(s=18000,f=2.522337e-41)]
0x000078ac t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002743(s=10051,f=1.408445e-41), 0x000009c4(s=2500,f=3.503246e-42)]
0x000078c0 t=     0 op=0x009e size=28 b08=0x00 diff=0xff pmask=0x0000  set_boss_health_segment args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000009c4(s=2500,f=3.503246e-42), 0x00ffa0a0(s=16752800,f=2.347567e-38)]
0x000078dc t=     1 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x000078ec t=   101 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000001(s=1,f=1.401298e-45), 0x00000000(s=0,f=0)]
0x00007900 sub-footer

## sub 55 [0x0000790c, 0x0000838c)
0x0000790c t=     0 op=0x004b size=28 b08=0x00 diff=0xff pmask=0x0000  set_movement_bounds args=[0x42000000(s=1107296256,f=32), 0x42400000(s=1111490560,f=48), 0x43b00000(s=1135607808,f=352), 0x43000000(s=1124073472,f=128)]
0x00007928 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x00007938 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x0000003d(s=61,f=8.547921e-44)]
0x00007948 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x00007958 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  clear_active_enemies_with_score_items args=[]
0x00007964 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x00007978 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x00007988 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x0000799c t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000bb8(s=3000,f=4.203895e-42), 0x0000003d(s=61,f=8.547921e-44)]
0x000079b0 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x000079bc t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x000079cc t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x000079e0 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000005a(s=90,f=1.261169e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43200000(s=1126170624,f=160)]
0x000079fc t=     0 op=0x007a size=244 b08=0x00 diff=0xf1 pmask=0x0000  start_spell_card id=89 score=22000000 field_00=0 name='恋符「マスタースパーク」' owner='霧雨魔理沙'
0x00007af0 t=     0 op=0x007a size=244 b08=0x00 diff=0xf2 pmask=0x0000  start_spell_card id=90 score=22000000 field_00=0 name='恋符「マスタースパーク」' owner='霧雨魔理沙'
0x00007be4 t=     0 op=0x007a size=244 b08=0x00 diff=0xf4 pmask=0x0000  start_spell_card id=91 score=22000000 field_00=0 name='恋心「ダブルスパーク」' owner='霧雨魔理沙'
0x00007cd8 t=     0 op=0x007a size=244 b08=0x00 diff=0xf8 pmask=0x0000  start_spell_card id=92 score=22000000 field_00=0 name='恋心「ダブルスパーク」' owner='霧雨魔理沙'
0x00007dcc t=    90 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00007ddc t=    90 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000012c(s=300,f=4.203895e-43)]
0x00007dec t=    90 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x0000000d(s=13,f=1.821688e-44)]
0x00007dfc t=    90 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000000(s=0,f=0), 0x3f800000(s=1065353216,f=1)]
0x00007e14 t=    90 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x0000004a(s=74,f=1.036961e-43)]
0x00007e24 t=   120 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00007e30 t=   150 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000013(s=19,f=2.662467e-44)]
0x00007e40 t=   150 op=0x0007 size=20 b08=0x00 diff=0xf3 pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00007e54 t=   150 op=0x0007 size=20 b08=0x00 diff=0xfc pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fafeddf(s=1068494303,f=1.374447)]
0x00007e68 t=   150 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00007e7c t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x00007e90 t=   150 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00007ea4 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00007eb8 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000039(s=57,f=7.987401e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00007ee0 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003a(s=58,f=8.127531e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00007f08 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003b(s=59,f=8.267661e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00007f30 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00007f58 t=   150 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0)]
0x00007f6c t=   150 op=0x002c size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_lt args=[0x00002738(s=10040,f=1.406904e-41), 0x00000002(s=2,f=2.802597e-45), 0x00000096(s=150,f=2.101948e-43), 0x00000134(s=308,f=4.315999e-43)]
0x00007f88 t=   150 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fe231d6(s=1071788502,f=1.767146)]
0x00007f9c t=   150 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fe231d6(s=1071788502,f=1.767146)]
0x00007fb0 t=   150 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00007fc4 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x00007fd8 t=   150 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00007fec t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00008000 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000039(s=57,f=7.987401e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008028 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003a(s=58,f=8.127531e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008050 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003b(s=59,f=8.267661e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008078 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000080a0 t=   250 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x000080ac t=   250 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000038(s=56,f=7.847271e-44)]
0x000080c0 t=   550 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000226(s=550,f=7.707142e-43), 0x00000014(s=20,f=2.802597e-44)]
0x000080d4 t=   550 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000000(s=0,f=0), 0x3f000000(s=1056964608,f=0.5)]
0x000080ec t=   550 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x0000004a(s=74,f=1.036961e-43)]
0x000080fc t=   580 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00008108 t=   610 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000013(s=19,f=2.662467e-44)]
0x00008118 t=   610 op=0x0007 size=20 b08=0x00 diff=0xf3 pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461d0000(s=1176305664,f=10048)]
0x0000812c t=   610 op=0x001a size=24 b08=0x00 diff=0xfc pmask=0x0003  set_float_sub args=[0x461db800(s=1176352768,f=10094), 0x461d0000(s=1176305664,f=10048), 0x3e060a92(s=1040583314,f=0.1308997)]
0x00008144 t=   610 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00008158 t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000816c t=   610 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00008180 t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00008194 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000039(s=57,f=7.987401e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000081bc t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003a(s=58,f=8.127531e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000081e4 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003b(s=59,f=8.267661e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000820c t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008234 t=   610 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0)]
0x00008248 t=   610 op=0x002c size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_lt args=[0x00002738(s=10040,f=1.406904e-41), 0x00000002(s=2,f=2.802597e-45), 0x00000262(s=610,f=8.547921e-43), 0x00000124(s=292,f=4.091792e-43)]
0x00008264 t=   610 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461db800(s=1176352768,f=10094), 0x461d0000(s=1176305664,f=10048), 0x3e060a92(s=1040583314,f=0.1308997)]
0x0000827c t=   610 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00008290 t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x000082a4 t=   610 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x000082b8 t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x000082cc t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000039(s=57,f=7.987401e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000082f4 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003a(s=58,f=8.127531e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000831c t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003b(s=59,f=8.267661e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008344 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000836c t=  1010 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000226(s=550,f=7.707142e-43), 0xfffffd68(s=-664,f=nan)]
0x00008380 sub-footer

## sub 56 [0x0000838c, 0x000086e4)
0x0000838c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=16 wait_for_clear=0 int_0=60 int_1=-1 float_0=0.01666667 float_1=-999.9
0x000083b4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000003c(s=60,f=8.407791e-44)]
0x000083c8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000018(s=24,f=3.363116e-44)]
0x000083dc t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000018(s=24,f=3.363116e-44)]
0x000083f0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000018(s=24,f=3.363116e-44)]
0x00008404 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x00008418 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000b(s=11,f=1.541428e-44)]
0x0000842c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000d(s=13,f=1.821688e-44)]
0x00008440 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000f(s=15,f=2.101948e-44)]
0x00008454 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=1 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x00008480 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=1 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x000084ac t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000084bc t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=2 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x000084e8 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=2 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x00008514 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x00008524 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=3 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x00008550 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=3 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x0000857c t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x0000858c t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=4 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x000085b8 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=4 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x000085e4 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000085f4 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=5 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x00008620 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=5 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x0000864c t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x0000865c t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=6 count=($i32(10000),1) speed=(2.5,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x00008688 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=6 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x000086b4 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000086c4 t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffd90(s=-624,f=nan)]
0x000086d8 sub-footer

## sub 57 [0x000086e4, 0x000087e4)
0x000086e4 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000006(s=6,f=8.407791e-45)]
0x000086f4 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x00008704 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
